millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741855113415.9536,11.11628,-1.534683,0.459687,0.028778,0.29524,-0.302435
1741855113616.362,10.50576,-0.64404,0.272939,0.569164,0.168937,-0.045299
1741855113801.6648,10.4866,0.126893,0.746991,0.993905,0.029577,-0.019985
1741855114006.1462,10.01973,-0.076614,0.962469,1.284349,-0.094328,0.369051
1741855114219.3472,10.69729,-0.634463,1.197101,1.551877,0.072744,0.502548
1741855114440.908,9.909601,-1.11091,1.194707,1.397329,-0.139093,0.319489
1741855114635.8079,9.916783,-1.465251,0.991199,1.588116,-0.37811,0.523865
1741855114820.316,10.92474,-1.781286,0.751779,1.315792,-0.407421,0.342404
1741855115027.481,9.974244,-1.99437,0.878672,0.865204,-0.101256,0.094061
1741855115250.9238,9.995792,-2.346318,0.897826,0.531859,-0.09939,0.003997
1741855115456.142,10.36211,-1.912967,0.998382,0.354395,0.058622,-0.127902
1741855115669.2393,10.06522,-1.209072,0.964863,0.433002,-0.09939,0.079939
1741855115867.7366,10.61589,-0.265756,1.053449,0.507078,-0.176931,-0.022649
1741855116056.5981,9.727641,-0.229843,0.957681,0.550778,-0.330413,-0.160943
1741855116268.1296,10.13466,-0.392649,0.952892,0.691204,0.024781,0.115645
1741855116484.3801,11.00854,-0.984017,0.553061,0.462579,0.350132,0.03544
1741855116684.9207,10.52491,-1.149217,1.13964,0.045299,-0.31709,-0.143357
1741855116884.7637,10.00537,-1.252167,1.151611,-0.450588,-0.144156,-0.096193
1741855117096.8362,11.18571,-1.060631,1.01993,-0.656297,0.370916,-0.155348
1741855117287.5723,9.536105,0.263362,0.428562,-0.213703,-0.093795,0.138827
1741855117500.941,9.703699,-0.325611,0.416591,0.475369,-0.185458,0.009859
1741855117687.647,10.67096,0.040701,1.151611,0.617926,-0.020518,0.114845
1741855117918.8403,10.9822,-0.263362,0.835576,0.381041,0.319222,0.184925
1741855118127.0818,9.49301,-0.962469,0.447716,0.037571,0.047164,-0.044233
1741855118319.4927,9.270349,-1.187524,0.993594,-0.386371,-0.040236,0.031443
1741855118534.2744,10.09874,-1.323994,1.364695,-0.581688,0.077274,-0.09113
1741855118737.5813,10.817,-1.012747,1.80044,-0.605936,0.168937,-0.283516
1741855118920.9036,9.157822,-1.51553,0.6608,0.028778,0.228358,-0.041568
1741855119124.506,11.41077,-0.608127,0.787692,0.714919,-0.201179,0.096459
1741855119353.1765,10.17536,-0.23942,1.340753,1.444493,-0.216634,0.105253
