millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743850096803.0076,9.126697,-0.105345,2.961627,0.221164,-0.240349,-0.319489
1743850097219.4795,15.58625,3.052607,2.731784,-1.596377,-0.286714,0.245678
1743850097623.02,12.37802,-0.076614,2.681506,0.553975,-0.153216,-0.164407
1743850098038.714,9.902418,0.464475,1.300052,-0.556107,-0.001865,-0.027446
1743850098441.6475,5.762844,-1.218649,-1.908179,-0.063418,0.643773,-0.388769
1743850098958.7515,17.15685,-3.682282,2.466028,0.792992,-0.178796,-0.001332
1743850099266.959,21.65077,2.980781,1.295263,-0.751957,-0.236086,0.63578
1743850099697.525,10.18254,0.28491,1.970428,0.251008,0.174266,-0.379176
1743850100151.9885,9.138668,-0.316035,1.371878,-0.970989,-0.019718,-0.154548
1743850100503.875,6.588843,1.242591,0.912191,-0.305899,0.162276,-0.407421
