millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743849829143.137,10.88165,-2.640805,0.88346,-0.081804,-0.607801,0.164674
1743849829553.756,13.97974,-0.160412,1.345541,-0.759152,0.136162,-0.382907
1743849829984.2378,11.70286,-1.058237,1.000776,0.66136,-0.464444,-0.252073
1743849830371.6,8.884883,-1.300052,1.21386,-0.313626,0.257403,0.361856
1743849830680.687,8.635885,-0.222661,0.830788,0.666156,-0.393299,-0.230224
1743849830988.1592,11.6023,-0.902614,3.586514,-0.846818,0.204643,-0.137495
1743849831427.9692,3.904943,-0.893037,-2.047042,0.233421,0.524398,-0.423409
1743849832007.1724,12.57435,-3.071761,3.093309,0.264597,-0.345069,-0.419145
1743849832455.058,8.657434,1.144428,0.770933,-0.49642,-0.188389,-0.195317
1743849832833.2778,5.62398,-0.842759,-1.443704,-0.027446,-0.137761,-0.470839
