millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741855137051.6208,9.600749,-1.371878,-1.216254,-0.158012,0.235286,0.198248
1741855137255.552,10.17775,-0.816423,0.548272,0.929155,-0.310162,0.068481
1741855137469.515,10.6949,-0.610521,0.177171,2.111182,-0.252606,0.068481
1741855137666.9421,10.85771,-0.617704,0.138864,2.004331,0.124704,0.160677
1741855137873.6025,10.5704,-1.831564,-0.703895,2.122374,-0.284049,0.022916
1741855138081.0298,9.794679,-1.975216,0.014365,1.818873,-0.125504,0.164674
1741855138286.2703,10.76672,-2.238579,0.73502,1.363489,-0.293642,0.316824
1741855138497.8892,10.01734,-2.06859,-0.023942,1.465277,-0.055691,0.02185
1741855138684.3567,11.05642,-1.077391,0.316035,0.706126,-0.013856,-0.136695
1741855138888.9724,10.89841,-0.97444,-0.457293,0.637911,-0.194784,0.245145
1741855139117.123,10.71645,-0.23942,-0.222661,0.376511,-0.278986,0.100989
1741855139308.2305,10.46506,-0.457293,0.356736,0.226493,-0.112181,-0.347201
1741855139501.2556,10.37647,-0.035913,0.818817,0.533458,0.169737,0.072744
1741855139731.1023,11.25035,-0.73502,0.378284,0.26593,0.350398,0.378643
1741855139937.5269,10.1586,-1.551443,-0.531513,-0.189188,-0.061553,-0.052493
1741855140134.6577,9.346964,-1.340753,0.588974,-0.333345,-0.112447,0.026646
1741855140341.7478,10.22085,-1.156399,0.905008,-0.803651,0.209972,-0.242747
1741855140550.657,10.56801,-1.051055,1.086968,-0.546248,0.156413,-0.35706
1741855140747.5354,10.26634,0.141258,1.13964,-0.159078,-0.077008,-0.189988
1741855140969.7578,9.672575,0.423774,0.507571,-0.313626,-0.401559,-0.194784
1741855141150.6846,10.02931,0.023942,0.754174,0.17853,-0.057023,0.119109
1741855141356.886,11.50893,0.720655,1.039083,0.33521,0.275789,0.156413
1741855141565.3052,9.617508,-0.268151,0.141258,0.072478,0.00826,-0.116178
1741855141766.0293,9.160215,-0.687136,0.691924,-0.909703,-0.349865,0.002132
1741855141984.5605,10.43872,-0.828394,-0.311246,-1.92306,0.034107,-0.141492
1741855142183.271,10.63983,0.076614,-0.596156,-2.07521,-0.111914,0.016521
1741855142391.3862,10.62547,0.828394,-1.041478,-1.993406,-0.469507,0.25234
1741855142598.706,10.14423,-0.237026,-1.101333,-1.884156,-0.233688,0.061819
1741855142785.0344,10.95826,-1.18513,-1.570596,-0.902242,0.617394,0.14309
1741855142998.6497,9.751583,0.136469,-1.187524,0.029311,0.620591,0.128701
