millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743849806206.7773,7.603985,-2.628834,1.742979,0.224095,-0.179596,0.455651
1743849806622.127,15.14572,2.092532,1.565808,-0.872132,-0.140426,-0.284848
1743849807036.1206,12.48576,-3.957615,1.714248,1.515638,-0.187856,-0.381574
1743849807482.1006,8.602366,-1.496376,0.490811,0.068214,-0.024515,0.174533
1743849807852.934,7.36217,-1.577779,-2.513912,0.241948,-0.218499,0.445259
1743849808313.0544,5.348647,-0.047884,-1.146823,0.58755,0.100723,0.193185
1743849808719.9382,6.22253,-0.847547,-0.258574,-0.855345,0.58302,-0.700796
1743849809077.951,16.33085,-3.699042,1.340753,0.410885,-0.335743,0.739167
1743849809492.816,15.67723,7.967903,-2.384625,-1.418646,-0.30057,0.324818
1743849809893.3003,12.7994,-2.135628,1.970428,0.316824,-0.433534,-0.381841
