millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743849952329.2546,14.72913,-3.600879,3.289633,-0.411685,0.059421,0.255538
1743849952628.5952,21.91413,-6.181829,1.924938,0.195583,-0.654965,1.282484
1743849953041.8533,8.999804,-2.264915,-0.557849,0.050361,-0.325884,-0.00906
1743849953449.1968,2.360683,2.063802,-4.110844,-0.524931,0.628851,-0.832429
1743849953868.756,21.883,-7.671022,0.857124,0.881724,-0.562502,1.750392
1743849954276.68,10.9846,-2.334347,2.355895,-0.645372,-0.032775,-0.362655
1743849954547.5908,19.1991,-8.568848,0.878672,0.363988,-0.210239,0.317623
1743849954918.6306,11.20486,-1.90339,2.138022,-1.120208,0.149485,-0.685075
1743849955399.8303,2.11408,2.276886,-1.580173,-1.075443,1.334178,0.211305
1743849955707.81,2.932897,0.301669,-0.950498,0.264597,0.350665,-0.041568
