millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741855163923.0122,10.12747,3.112462,0.237026,1.715485,0.734104,0.302701
1741855164103.3823,9.969456,2.286463,0.019154,1.710156,0.728242,0.379443
1741855164285.8967,10.4052,1.675941,-0.081403,1.897479,0.688806,0.319222
1741855164499.8262,10.01255,2.319981,0.711078,1.828199,0.710123,0.321887
1741855164698.1118,9.921572,1.47004,1.434127,1.183893,0.136429,0.174
1741855164912.557,10.00537,1.714248,1.015141,0.915832,0.289112,0.166273
1741855165099.0642,9.742006,2.504335,1.319205,0.516138,0.37358,-0.058355
1741855165317.8071,9.799467,3.744531,1.218649,0.806315,0.230224,0.328282
1741855165528.1084,8.791509,2.995146,0.995988,0.911568,-0.100989,0.085002
1741855165730.7678,9.610326,2.724602,1.09415,0.866003,0.023182,0.147887
1741855165935.0435,10.27352,2.868254,1.170765,0.718383,0.468708,0.215035
1741855166133.022,10.05086,2.628834,1.017536,0.367718,0.399427,0.279786
1741855166347.7722,10.7356,2.389413,1.417367,0.228358,-0.200646,0.067415
1741855166557.0388,9.991004,2.037466,1.194707,-0.30057,-0.494821,-0.055957
1741855166764.234,10.25915,2.126051,0.871489,-0.786331,-0.313626,-0.241681
1741855166968.1824,9.706094,2.185906,0.361524,-0.667489,0.010658,-0.14762
1741855167166.5833,8.532935,3.148375,0.04549,-0.163075,-0.07834,0.031709
1741855167366.2847,8.937555,2.703054,0.823605,0.429005,-0.126836,0.057023
1741855167587.7131,10.13705,3.392584,1.25935,0.45272,0.269926,0.075942
1741855167782.5654,10.57758,4.19943,1.199495,0.044766,0.292576,0.191853
1741855168002.5396,10.03649,1.939303,0.107739,-0.444193,-0.105253,-0.153749
1741855168186.6277,9.461885,2.446874,0.629675,-1.048263,-0.406622,-0.326949
1741855168398.1025,9.883265,3.050213,1.283292,-1.332312,-0.480698,-0.211838
1741855168604.5977,10.41238,2.686294,1.170765,-1.59238,-0.606202,-0.211038
1741855168800.5393,10.2807,3.191471,0.208296,-1.749326,-0.624855,-0.259268
1741855169015.0571,9.703699,3.222595,-0.457293,-1.563069,-0.631516,-0.132698
1741855169203.6187,9.385271,4.106056,-0.773327,-1.873231,-0.675216,-0.232355
1741855169415.294,9.382876,4.240131,-0.670376,-1.752257,-0.618726,-0.306165
1741855169639.3633,9.433155,3.483563,0.316035,-1.243847,-0.292576,-0.0437
1741855169834.0957,9.066842,3.643975,0.457293,-0.265663,0.130567,-0.2177
