millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741855150794.216,9.172187,1.091756,0.687136,-0.333078,-0.149485,0.271792
1741855150980.737,9.797073,0.85473,0.59855,0.177464,-0.271792,-0.026646
1741855151186.8933,10.32859,0.617704,0.912191,0.993639,0.059688,0.008527
1741855151412.6472,10.13466,1.525106,0.591368,1.971023,0.547314,0.256603
1741855151592.7112,10.54646,1.735796,0.612916,2.091197,0.440196,0.413283
1741855151800.38,9.23683,0.373495,0.258574,1.863372,0.166539,0.255804
1741855152015.666,10.27831,0.914585,0.304064,2.166873,0.032508,0.332545
1741855152216.4153,10.78109,0.234632,-0.110133,1.804484,0.119375,0.334677
1741855152432.5588,10.27831,-0.553061,-0.304064,1.220398,0.000799,0.144689
1741855152637.8044,10.53928,0.804452,-0.28491,0.854012,0.193985,-0.002665
1741855152831.5222,10.58955,1.620875,-0.727837,1.245712,0.137761,0.083669
1741855153034.358,9.782708,1.896208,0.277727,1.245446,0.129501,-0.134564
1741855153243.518,9.883265,1.35033,0.282516,0.87906,0.020251,0.043433
1741855153449.882,10.33577,2.149993,1.290475,0.404224,0.28245,0.015188
1741855153642.8276,10.16578,1.683124,0.373495,-0.31709,0.187057,0.060487
1741855153850.9004,10.27112,1.625663,0.909797,-0.046897,-0.273124,0.036239
1741855154064.9556,10.04128,1.482011,1.199495,-0.467375,-0.093528,-0.159078
1741855154269.4841,10.77151,0.940921,0.61531,-0.778603,0.367185,-0.293642
1741855154466.245,9.26556,0.342371,0.402226,-0.25687,0.13483,0.134564
1741855154666.9504,10.18972,2.315193,1.314417,-0.180129,-0.304567,-0.234753
1741855154882.241,9.904813,2.078167,1.012747,0.366119,-0.120974,0.053292
1741855155081.4783,10.38605,2.406173,1.92015,0.546515,0.522799,0.297106
1741855155287.6204,8.046912,1.302446,0.062249,-0.31789,0.438864,-0.464977
1741855155488.183,9.533711,2.051831,1.151611,-0.799121,-0.320821,-0.405023
1741855155699.307,9.840169,2.284068,1.012747,-1.3046,-0.834294,-0.215835
1741855155899.8433,10.87925,2.200271,0.543484,-2.154349,-0.33068,-0.248343
1741855156101.418,9.406818,2.58095,-0.663194,-2.063485,-0.867602,-0.211305
1741855156321.0686,9.306262,4.434062,-1.814805,-2.629452,-1.378943,-0.455651
1741855156516.0247,9.210494,3.847482,-0.562637,-1.379476,-0.546515,-0.005329
1741855156701.0623,9.210494,4.144363,-0.61531,-1.102355,0.034107,0.14309
