millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743849877277.46,8.65025,-1.194707,2.049437,-0.099124,0.018119,0.209972
1743849877678.7786,7.292738,-2.815581,-0.658405,-0.251008,0.060487,-0.236619
1743849878106.9036,4.333505,-0.189142,-1.252167,0.742364,-0.223562,0.165207
1743849878509.7483,6.347029,-1.314417,1.055843,-0.720781,0.029577,-0.403158
1743849878910.0708,16.08425,-7.560889,1.309628,1.008028,-0.63045,1.454352
1743849879342.7783,15.08108,-1.235408,2.166753,-1.572129,0.014922,-0.534257
1743849879776.4111,8.319851,-1.546654,0.258574,0.39996,-0.039436,-0.129234
1743849880137.0356,6.921637,-2.336741,1.283292,-0.105786,0.329348,-0.071412
1743849880555.66,5.870583,0.395043,-2.078167,-0.851348,0.438064,-0.403158
1743849880956.2588,8.195353,0.153229,-2.53546,1.9577,1.080239,-0.001066
