millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743849902455.1252,8.437167,-1.407791,2.138022,0.320288,-0.448456,0.094861
1743849902902.249,18.8711,1.788469,1.240196,-0.859608,-0.28245,-0.144156
1743849903312.4385,17.44655,-9.773131,2.157176,1.401859,0.02558,2.773075
1743849903733.0002,11.12107,-1.812411,2.566584,-0.560637,0.018119,-0.022116
1743849904112.923,7.745243,-1.857901,-1.132457,0.773541,-0.323485,-0.175332
1743849904500.8958,3.6751,-2.334347,-1.491588,0.351997,0.455384,0.058622
1743849904918.8445,3.136404,0.521936,0.282516,-0.981381,1.502582,0.001865
1743849905327.25,21.51908,-6.864176,2.097321,0.350398,-0.819905,1.139927
1743849905738.1814,18.08819,-4.278439,1.790863,-0.436466,0.164407,0.167871
1743849906385.2515,2.497152,0.715866,-7.611167,1.67072,-0.325617,0.45192
