millis,accX,accY,accZ,gyroX,gyroY,gyroZ
54515706,9.751583,-1.244985,-3.543418,0.034640,0.546781,-0.023715
54558707,9.066842,-0.847547,-3.462016,0.059155,0.759152,0.046631
54601707,8.336611,-1.079785,-2.619257,0.050894,1.025348,-0.025847
54644707,7.589619,-0.888249,-1.929727,0.027446,1.179363,-0.112447
54687707,6.409278,-0.720655,-1.414973,0.037838,1.270760,-0.069280
54687707,6.409278,-0.720655,-1.414973,0.037838,1.270760,-0.069280
54730707,4.644751,-0.600945,-1.379060,0.037038,1.279819,0.006928
54773707,5.439626,0.275333,-0.493206,-0.045299,1.097026,-0.012257
54816706,8.353370,-0.691924,0.342371,-0.062352,0.854545,-0.075942
54859706,10.850522,-0.837971,0.318429,-0.192652,0.378910,-0.293642
54902705,10.429143,-1.005565,0.122104,-0.115645,0.587017,-0.201179
54945702,8.274361,-1.319205,0.837971,-0.086334,0.136962,-0.062086
54988707,10.172963,-0.950498,1.101333,-0.130567,-0.194784,0.064484
55074707,9.964667,-0.696713,0.984017,-0.072744,0.212371,-0.038904
55074707,9.964667,-0.696713,0.984017,-0.072744,0.212371,-0.038904
