millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741856527962.2954,10.12987,0.545878,1.031901,0.010925,-0.128435,0.014922
1741856528183.2463,10.40281,0.548272,0.995988,-0.058089,-0.195051,0.050894
1741856528352.911,10.3645,0.354342,0.703895,-0.098325,-0.138294,0.0874
1741856528572.2686,11.67173,-0.026336,-1.393425,0.039436,-0.241149,0.000266
1741856528783.4421,9.797073,0.069432,-0.720655,0.138028,0.254738,0.016254
1741856528984.7253,10.40759,0.342371,0.260968,0.087666,0.283516,-0.009859
1741856529198.1062,9.179369,0.203507,0.653617,0.152949,0.293375,-0.074343
1741856529401.1077,9.593566,0.181959,1.367089,0.104187,0.192119,0.156147
1741856529588.1829,10.26873,0.217872,2.006341,0.067681,0.053026,-0.1303
1741856529800.906,9.931149,0.59855,1.989582,0.068481,0.013323,-0.084735
1741856530016.56,10.00776,0.574608,2.020706,0.03544,-0.014389,0.03544
1741856530218.3298,9.959879,0.320823,1.980005,0.045565,0.033041,0.047164
1741856530417.5718,10.02931,0.447716,1.96564,0.081804,0.008527,0.025314
1741856530637.584,9.935937,0.435745,2.061408,0.038104,0.014655,0.00826
1741856530835.4614,9.888053,0.440533,2.173935,0.001066,0.030643,0.008793
1741856531037.7556,9.919178,0.430956,2.238579,-0.075142,0.05276,-0.019452
1741856531235.5425,10.01734,0.433351,2.231396,-0.088199,0.003198,-0.010658
1741856531450.675,9.945514,0.335188,2.248155,-0.060487,-0.025847,0.001332
1741856531660.1304,10.00537,0.337582,2.243367,-0.021583,-0.046897,0.019452
1741856531852.005,9.955091,0.265756,2.243367,-0.051427,-0.037838,0.00906
1741856532050.42,10.01016,0.220267,2.154782,-0.023982,0.006662,0.000799
1741856532268.2822,9.979033,0.148441,2.157176,0.021051,-0.014123,0.001332
1741856532466.8044,9.995792,0.220267,2.200271,0.002132,0.001865,0.000266
1741856532673.484,10.00297,0.162806,2.176329,-0.021051,0.001332,-0.00453
1741856532883.0835,10.02213,0.201113,2.200271,-0.032242,-0.00906,-0.008527
1741856533085.7278,9.952697,0.114922,2.181118,-0.01359,-0.027179,-0.008793
1741856533272.5264,9.979033,0.215478,2.214637,-0.010392,-0.060221,0.015988
1741856533502.0398,10.03889,0.100556,2.147599,-0.042368,-0.02558,-0.014655
1741856533693.2578,10.00058,0.07422,2.08535,-0.028511,-0.027712,-0.022116
1741856533899.7603,10.00058,0.179565,2.008735,-0.0437,-0.036239,-0.022649
