millis,accX,accY,accZ,gyroX,gyroY,gyroZ
41409597,10.104307,-0.545878,-1.017536,0.096193,-0.914233,0.107917
41452707,9.617443,-0.481235,-2.051831,0.070879,-0.881991,0.122040
41925707,10.036493,-1.055843,-4.120421,-0.099657,0.765547,0.016254
41968706,8.418014,-0.861913,-3.160346,-0.075409,0.968325,0.000799
41968706,8.418014,-0.861913,-3.160346,-0.075409,0.968325,0.000799
42011706,7.481880,-0.675165,-2.681506,-0.092462,1.120741,-0.067681
42011706,7.481880,-0.675165,-2.681506,-0.092462,1.120741,-0.067681
42054707,6.473921,-0.426168,-1.910573,-0.119642,1.354962,-0.112447
42097702,5.463568,-0.237026,-1.580173,-0.079406,1.317124,-0.120708
42140707,6.172252,-0.555455,-0.940921,-0.076741,1.277155,-0.039436
42183707,7.208941,-0.347159,-0.550666,-0.098058,1.025081,-0.063951
42226707,8.896853,-0.883460,0.464475,-0.057822,0.793259,-0.077541
42269707,9.885659,-0.775721,0.854730,0.030643,0.653632,-0.054358
42312707,9.639056,-0.636858,1.185130,0.087933,0.479632,-0.039969
42355707,9.284714,-0.567426,0.993594,0.071678,0.207308,0.029577
