millis,accX,accY,accZ,gyroX,gyroY,gyroZ
58267597,9.676521,-0.830788,-1.273715,-0.004530,-0.947541,0.135896
58310707,9.474567,-1.058237,-2.408567,-0.025580,-0.859075,0.065283
58353707,10.301409,-1.223437,-3.062184,0.002132,-0.678147,0.090331
58396707,8.241553,-0.761356,-4.290410,-0.023182,-0.771142,0.028778
58697707,8.680533,-1.266533,-4.074931,-0.019985,0.441528,-0.024515
58740707,8.409213,-1.209072,-3.861847,-0.021051,0.703727,0.039170
58783707,7.979874,-1.074997,-2.892196,-0.084735,0.854545,0.013856
58826707,7.426814,-1.163582,-2.571373,-0.088732,1.101289,-0.001599
58869707,6.251261,-0.775721,-2.059013,-0.103920,1.341372,-0.069280
58912707,5.264850,-0.553061,-1.462857,-0.116977,1.347234,-0.062885
58955707,5.552154,-0.464475,-1.216254,-0.157479,1.248643,-0.031709
58998707,6.854599,-0.691924,-0.100556,-0.145755,1.024282,-0.007461
59127706,8.980651,-1.434127,0.565032,-0.122040,0.104187,-0.076475
59170707,9.363723,-0.940921,0.749385,-0.075942,-0.033041,0.044233
59299707,9.765948,-0.785298,0.639252,-0.027712,0.021051,-0.096726
