millis,accX,accY,accZ,gyroX,gyroY,gyroZ
33407702,10.833763,-1.446098,-5.762844,-0.133498,-0.203844,0.061286
33579707,10.891224,-1.872266,-5.868188,-0.088466,0.161743,-0.025847
33622707,10.647015,-1.800440,-5.585672,-0.035173,0.340273,-0.005862
33665707,10.232818,-1.771709,-5.238513,0.025847,0.437531,0.015721
33708707,9.797073,-1.630451,-4.601655,0.034907,0.646971,0.022916
33751707,9.504981,-1.479617,-4.067749,0.023449,0.849482,-0.010126
33794707,8.568848,-1.268927,-3.469198,-0.019985,0.922227,-0.088199
33837707,7.900866,-1.173159,-2.983175,-0.022116,1.118610,-0.127902
33880707,6.861782,-0.883460,-2.353500,-0.068481,1.189489,-0.179596
33923707,6.758832,-0.876278,-1.965640,-0.084735,1.250775,-0.150818
33966707,6.789956,-0.735020,-1.685518,-0.095926,1.348833,-0.110315
34009707,7.455544,-0.859518,-0.940921,-0.098591,1.156447,-0.100456
34052707,8.518570,-0.591368,-0.363919,-0.089798,0.803651,-0.116977
34224707,8.808268,-1.005565,0.962469,-0.006928,0.153216,0.016254
