millis,accX,accY,accZ,gyroX,gyroY,gyroZ
45896707,11.552023,-0.699107,-2.382231,0.032242,0.247810,-0.022116
45939707,11.003751,-0.687136,-2.061408,-0.003730,0.284049,-0.029577
45982707,10.309433,-0.600945,-1.881842,0.000533,0.424475,-0.043167
46025707,9.205706,-0.598550,-1.620875,-0.018386,0.510809,-0.063152
46068707,7.785944,-0.725443,-1.381454,-0.021051,0.628052,-0.034907
46111707,6.909666,-0.440533,-1.115698,-0.030110,0.767145,-0.003730
46154707,6.639122,-0.521936,-0.845153,-0.019452,0.833761,0.004796
46197707,7.067683,-0.260968,-0.404620,-0.042634,0.702928,-0.024515
46197707,7.067683,-0.260968,-0.404620,-0.042634,0.702928,-0.024515
46197707,7.067683,-0.260968,-0.404620,-0.042634,0.702928,-0.024515
46240707,8.153033,-0.234632,-0.100556,-0.039170,0.674150,-0.057556
46283706,8.062054,-0.169988,0.280122,0.029311,0.654165,-0.145755
46326707,8.155427,-0.414197,0.775721,0.049296,0.510276,-0.132965
46369706,9.234436,-0.337582,0.811634,0.031176,0.385838,-0.088732
46455706,9.801862,-0.402226,1.237802,-0.044766,0.148953,-0.017054
