millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741856491406.1782,10.16817,0.363919,-0.095768,0.04743,0.013323,-0.022116
1741856491599.9695,10.30225,0.486023,0.011971,0.029311,-0.097792,0.018386
1741856491816.2002,10.61828,0.639252,0.430956,-0.033308,-0.187057,0.021583
1741856492016.388,10.3214,0.991199,-0.050278,-0.040502,-0.285115,0.008793
1741856492220.8965,10.48421,0.263362,-1.817199,0.053026,-0.297372,-0.011991
1741856492426.332,11.00375,0.311246,-2.142811,-0.047963,-0.019452,-0.033574
1741856492636.3809,10.90798,0.356736,-1.491588,0.070879,0.312028,-0.033308
1741856492852.7058,10.24958,0.730232,-0.1652,0.027179,0.583286,-0.031975
1741856493039.9138,7.37893,-0.143652,0.383072,-0.225427,0.586484,-0.084202
1741856493267.4814,10.10832,0.6608,1.165976,-0.190521,0.089265,0.025314
1741856493454.606,10.29267,0.526724,1.572991,-0.215568,0.257136,-0.174266
1741856493654.0273,10.31183,0.986411,2.11408,-0.115645,0.085534,-0.053026
1741856493870.348,9.923966,0.814029,2.339135,-0.083403,-0.049296,-0.042101
1741856494073.0535,10.04607,1.043872,2.116474,-0.048496,-0.13936,-0.073277
1741856494270.6423,9.837775,0.818817,2.164358,-0.015988,0.026646,0.032242
1741856494468.516,9.921572,0.61531,2.207454,0.039436,0.003198,0.058622
1741856494686.8438,9.825804,0.775721,2.372654,0.045032,0.029311,-0.019718
1741856494886.2537,10.01973,0.905008,2.391808,0.028245,-0.063685,-0.032775
1741856495092.3384,9.890448,0.653617,2.334347,0.041302,0.005329,0.028245
1741856495287.8416,9.892841,0.952892,2.20506,0.042368,-0.015188,0.030377
1741856495501.3198,9.945514,0.878672,2.284068,0.007461,0.00906,-0.033041
1741856495704.0254,9.818622,0.871489,2.365471,0.092729,-0.00373,-0.039969
1741856495919.272,9.847352,0.869095,2.475605,0.234487,0.050361,0.043167
1741856496111.7632,9.744401,1.051055,2.482787,0.286714,0.086067,0.05276
1741856496320.7551,9.797073,1.082179,2.671929,0.225161,0.017054,0.046098
1741856496520.6443,9.742006,1.098939,2.650381,0.079139,-0.017587,0.009326
1741856496738.4502,9.785102,1.074997,2.590526,0.010925,-0.013323,0.005862
1741856496936.928,9.785102,1.060631,2.588132,-0.043167,-0.032242,0.019452
1741856497145.3765,9.890448,1.11091,2.578555,-0.066349,-0.053825,0.03091
1741856497336.3933,9.758766,0.924162,2.494758,-0.053026,-0.074343,0.032242
