millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741856515571.4192,10.27831,0.497994,0.454898,0.004796,-0.025847,0.015721
1741856515776.9739,10.31183,0.45011,0.409408,0.003464,-0.031443,0.006662
1741856515977.1875,10.2807,0.476446,0.648829,-0.017054,-0.174533,0.024515
1741856516182.9392,10.31422,0.572214,0.507571,0.008793,-0.243813,0.083936
1741856516401.4846,10.64941,0.126893,-0.636858,-0.03917,-0.063418,0.00826
1741856516600.7615,10.94868,-0.117316,-1.661576,-0.17027,-0.1303,-0.052493
1741856516802.162,10.35971,0.380678,-0.94571,0.041568,0.232622,-0.095127
1741856517001.8474,10.18733,0.605733,-0.035913,0.04743,0.408487,-0.045832
1741856517195.4253,9.763555,0.349553,0.612916,-0.173734,0.255538,-0.101522
1741856517404.7776,9.009381,0.718261,1.211466,-0.051427,0.259801,0.003464
1741856517617.7578,9.821015,1.182736,1.910573,-0.044233,0.098858,-0.015455
1741856517818.052,10.31901,0.893037,2.106898,-0.007994,0.055957,0.044766
1741856518034.5217,10.21606,0.658405,2.070984,-0.002931,0.14842,-0.009859
1741856518241.892,10.01734,0.533907,2.207454,0.104187,0.089531,0.096726
1741856518420.2275,9.995792,0.555455,2.310405,0.114312,0.021583,0.040236
1741856518651.5632,9.916783,0.562637,2.255338,0.079139,0.027712,0.019185
1741856518855.5479,9.78989,0.517148,2.377442,0.039703,-0.005596,0.005596
1741856519050.473,9.854534,0.488417,2.200271,-0.029844,0.018119,-0.029844
1741856519253.9412,9.92636,0.749385,2.317587,-0.00453,-0.019718,-0.005862
1741856519460.9192,9.959879,0.56982,2.25055,0.011724,-0.010126,0.000799
1741856519651.3623,9.967062,0.557849,2.202666,0.010392,0.062086,-0.009859
1741856519869.158,9.572019,0.634463,2.48997,-0.086334,0.098591,0.000266
1741856520092.6848,9.859323,0.610521,2.705448,-0.019185,-0.032508,-0.007194
1741856520274.283,9.876082,0.368707,2.571373,0.011191,-0.031975,0.017853
1741856520473.5098,9.787497,0.476446,2.537854,0.021583,-0.040236,0.014389
1741856520686.6304,9.902418,0.567426,2.363077,-0.001865,-0.006928,0.000266
1741856520890.808,9.911995,0.538695,2.466028,-0.047963,-0.026646,-0.016521
1741856521096.266,9.840169,0.665588,2.343924,0.034374,-0.028511,-0.004796
1741856521302.6274,9.888053,0.557849,2.403779,-0.001865,0.000533,0.010925
1741856521502.313,9.885659,0.378284,2.466028,0.032242,0.051694,-0.010658
