millis,accX,accY,accZ,gyroX,gyroY,gyroZ
70564597,9.726800,-0.754174,-1.110910,0.012524,-0.953669,0.121773
70607707,10.464991,-0.768539,-2.135628,0.002931,-0.871865,0.157213
70693707,9.587936,-0.799663,-4.431667,-0.107917,-0.712521,0.070879
70994707,10.263943,-1.151611,-4.079720,-0.108184,0.587550,-0.055158
71037707,9.267955,-0.976834,-3.627216,-0.121507,0.753023,-0.025314
71080707,8.142680,-0.964863,-2.925714,-0.152150,1.067449,-0.013057
71123707,6.744466,-0.579397,-2.257732,-0.157213,1.279553,-0.083403
71166707,6.416461,-0.277727,-1.606509,-0.067948,1.319789,-0.067149
71209707,5.118803,-0.493206,-1.549049,-0.084735,1.482331,-0.070346
71252707,4.647145,0.033519,-0.804452,-0.063152,1.347767,0.012257
71295707,7.857770,-0.500388,0.656011,-0.084469,0.876662,-0.025047
71381707,9.536105,-0.749385,0.667982,-0.058089,0.597409,-0.114579
71424707,7.781156,-1.125275,1.125275,-0.138827,0.137495,-0.030643
71553706,9.876082,-0.533907,1.448492,-0.071678,0.081538,-0.014922
71596707,9.284714,-0.454898,1.108515,-0.070346,-0.153749,-0.048496
