millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741856503591.6538,10.22803,0.605733,0.938527,-0.022916,-0.024515,-0.001865
1741856503780.0508,10.21606,0.648829,0.943315,0.001865,-0.086334,0.021317
1741856504002.9316,10.08917,0.634463,0.890643,-0.001599,-0.097259,0.044233
1741856504202.006,10.26155,0.536301,0.876278,0.075142,-0.243547,0.091397
1741856504403.0964,12.08114,0.368707,0.847547,0.157479,-0.398894,-0.031975
1741856504620.752,11.49696,0.035913,-0.826,0.225161,-0.081271,0.016521
1741856504820.6238,9.560047,0.153229,-0.830788,0.168138,0.273657,-0.029311
1741856505022.6863,10.23521,0.270545,0.158017,0.006928,0.332279,-0.094861
1741856505236.5188,9.674969,0.42138,0.905008,0.019452,0.367985,-0.125237
1741856505416.516,9.495404,0.545878,1.496376,0.046897,0.201979,-0.056224
1741856505635.816,9.991004,0.976834,1.805228,0.046631,0.120708,0.002132
1741856505836.8362,10.02931,0.656011,1.946486,0.013323,0.044499,0.012524
1741856506052.0674,10.03889,0.833182,1.94888,0.003198,0.110049,0.016521
1741856506272.7292,9.890448,0.754174,2.281674,0.0874,0.132432,0.022649
1741856506453.5408,9.813833,0.797269,2.506729,0.073544,0.093262,0.002398
1741856506658.5886,9.799467,0.936133,2.533065,0.036505,0.01279,0.005063
1741856506868.272,9.797073,0.871489,2.5187,-0.011724,-0.002398,-0.009593
1741856507067.7576,9.787497,0.806846,2.590526,0.013856,-0.014389,-0.001599
1741856507284.181,9.861717,0.826,2.679112,0.021317,-0.002398,0.01279
1741856507490.2644,9.904813,0.964863,2.726996,-0.041568,-0.077274,-0.041835
1741856507700.1187,9.801862,0.876278,2.600103,-0.057822,-0.033308,-0.021051
1741856507885.5427,9.880871,0.797269,2.554613,-0.059954,-0.054625,-0.015721
1741856508101.595,9.988609,0.957681,2.461239,-0.043966,-0.044499,-0.030377
1741856508286.4329,9.840169,0.893037,2.451663,-0.076475,-0.016254,0.000799
1741856508509.851,9.861717,0.885855,2.41575,-0.098325,-0.052227,-0.029577
1741856508705.3481,9.964667,0.912191,2.437297,-0.024515,-0.053559,-0.018386
1741856508907.2246,9.909601,0.770933,2.461239,-0.024781,-0.011724,-0.001865
1741856509131.596,9.907207,0.773327,2.451663,0.000533,0.015988,0.000266
1741856509319.8079,9.859323,0.97444,2.425326,0.00826,-0.010658,0.008527
1741856509540.2065,9.876082,0.830788,2.466028,-0.035706,0.019452,-0.013057
