millis,accX,accY,accZ,gyroX,gyroY,gyroZ
9908708,10.679692,-0.969652,-4.462792,-0.007194,-0.003464,-0.015455
9951708,10.726800,-1.295263,-4.223372,0.133764,0.119375,-0.055957
9994708,10.046846,-1.161188,-4.129998,0.124704,0.236885,-0.001066
10037708,8.384429,-1.134852,-3.433285,0.080472,0.452986,0.015988
10080708,7.909601,-1.436521,-2.999935,0.087133,0.595277,-0.022383
10123708,8.662222,-1.407791,-2.791639,0.067415,0.713054,-0.009060
10166708,7.857770,-1.264138,-2.260126,0.094061,0.885188,0.050628
10209708,6.235278,-0.936133,-1.728614,0.053292,1.003764,0.065283
10252709,4.234501,-1.058237,-1.589750,-0.017320,1.127936,0.055424
10295708,5.858612,-0.921768,-0.713472,-0.073277,1.137528,0.062619
10295708,5.858612,-0.921768,-0.713472,-0.073277,1.137528,0.062619
10338708,6.584054,-0.972046,-0.517148,-0.121507,1.007228,0.028778
10381708,7.924808,-1.022324,-0.014365,-0.171602,0.749292,-0.023982
10424708,9.765948,-1.225831,0.366313,-0.211038,0.469240,-0.110049
10467706,10.623073,-0.792481,0.246603,-0.182793,0.256337,-0.253672
