millis,accX,accY,accZ,gyroX,gyroY,gyroZ
40174708,11.676521,-2.118869,-5.307945,-0.009060,0.219565,-0.065816
40217708,11.566388,-2.272097,-4.953603,0.013057,0.387969,-0.055158
40260708,10.905589,-2.118869,-4.249708,0.055424,0.475103,-0.076475
40303708,10.067618,-1.900996,-3.873818,0.117243,0.630717,-0.076741
40346708,8.980651,-1.482011,-3.244143,0.136962,0.791127,-0.054358
40389708,7.671022,-1.441309,-2.537854,0.049562,0.883057,-0.090864
40389708,7.671022,-1.441309,-2.537854,0.049562,0.883057,-0.090864
40432708,6.658275,-1.323994,-2.305616,0.075409,1.016288,-0.105519
40432708,6.658275,-1.323994,-2.305616,0.075409,1.016288,-0.105519
40475708,5.944803,-1.103727,-1.529895,0.073544,1.062919,-0.086334
40518708,6.313510,-0.993594,-1.460463,0.062352,1.040269,-0.046631
40561708,7.196970,-0.969652,-1.041478,0.063685,1.013090,-0.040236
40604708,7.996634,-1.177947,-0.253785,-0.005596,0.892116,-0.073810
40647708,9.679757,-1.443704,0.026336,-0.010126,0.661893,-0.140159
40690708,10.235212,-1.338359,0.090980,-0.026913,0.510809,-0.135629
