millis,accX,accY,accZ,gyroX,gyroY,gyroZ
12572708,6.679823,-0.126893,6.576872,-0.039969,-0.538521,-0.155081
12615707,7.261614,-0.847547,9.232041,-0.552910,-1.167639,-0.427139
12658705,5.626374,2.580950,6.823475,-0.046098,-2.043767,-0.509210
12701707,5.238513,3.342306,2.705448,0.104187,-2.733372,-0.464178
12744706,3.684676,4.187459,0.694318,-0.323485,-3.073112,-0.108983
12787702,1.884237,1.893813,-1.941698,-0.115378,-3.534358,0.068481
12830707,1.357512,0.770933,-5.406107,0.298438,-3.903409,0.147620
12873706,0.282516,2.145205,-8.078036,-0.280319,-3.848251,-0.058089
12916707,0.627281,0.629675,-7.711724,-1.360025,-3.808815,-0.369850
13002702,-4.627992,2.272097,-14.362816,0.797789,-4.871733,-0.312827
13045702,-5.331887,0.476446,-19.639637,0.667489,-4.672420,-0.429538
13088706,-0.672771,2.276886,-32.573112,1.876162,-3.869835,0.677081
13131702,3.481169,-7.352593,-31.155746,0.717850,-0.711455,-0.017054
13174707,-0.239420,0.373495,-17.858351,-1.097559,1.036806,-1.062919
13217702,-1.027112,2.791639,-11.401189,-0.274989,0.915832,-0.292309
