millis,accX,accY,accZ,gyroX,gyroY,gyroZ
7885707,7.582437,-0.375890,4.548983,-0.383440,-0.211571,-0.278720
7928701,7.582437,-1.185130,7.448361,-0.575825,-0.534257,-0.402625
8014701,7.055712,1.537078,5.039794,-0.441795,-1.563335,-0.609133
8100701,5.286397,1.750161,3.792415,-0.205176,-2.639577,-0.237685
8186706,2.741361,1.005565,-1.582567,-0.219032,-3.591115,-0.157479
8272701,0.878672,2.557007,-7.173028,-1.261966,-3.794959,-0.714382
8358701,-0.957681,1.611298,-12.519280,0.314426,-4.407290,-0.331213
8401704,-0.818817,1.903390,-15.875952,-0.234221,-3.903942,-0.468175
8444701,0.557849,3.284845,-20.954054,0.142025,-3.315326,-0.212104
8487701,1.352724,2.485181,-21.818359,0.034907,-2.426674,-0.155881
8530706,2.240973,2.631228,-21.842302,-0.359191,-1.207342,-0.047164
8573706,2.159570,3.426103,-19.299660,-0.079939,-0.376511,-0.052227
8616706,1.295263,2.765303,-15.459360,-0.175066,-0.018919,0.070879
8659706,1.216254,1.819593,-13.383588,-0.133231,0.381574,0.049828
8702706,0.766145,2.437297,-11.123461,-0.324018,0.304567,-0.042900
