millis,accX,accY,accZ,gyroX,gyroY,gyroZ
20753709,6.531382,-1.240196,7.182605,-0.389568,-1.060787,-0.516404
20796704,4.659117,0.557849,6.416461,-0.573960,-1.609433,-0.835093
20839704,5.817910,1.484405,4.225766,-0.472971,-2.265198,-0.954469
20925704,5.398925,1.419762,-2.746149,-0.364787,-3.238852,-0.740499
20968704,3.660734,3.818752,-4.084508,-0.285648,-3.128003,-0.897446
21011704,3.208230,1.982399,-5.183447,-0.255804,-3.554077,-0.868401
21054704,0.720655,4.436456,-6.196194,0.557972,-3.663326,-0.566233
21097704,-0.392649,0.150835,-7.414843,0.557173,-4.373981,-0.391966
21140707,-2.145205,1.082179,-10.436325,-0.233954,-4.387838,-1.084502
21183707,-5.650316,3.672705,-10.299856,-0.446325,-4.560505,-1.577191
21226704,-7.678205,7.000646,-18.131289,0.854012,-5.459017,-1.124738
21269704,0.248997,3.830723,-35.527557,2.946809,-4.163210,1.212937
21312704,3.854665,-3.536236,-31.641769,-1.149253,-0.219032,-0.750625
21355704,-1.608904,5.700594,-15.835250,-1.846319,1.184159,-1.053593
21398703,-1.692701,5.121197,-12.241553,0.078340,0.697066,0.253139
