millis,accX,accY,accZ,gyroX,gyroY,gyroZ
607741710,6.133945,-1.106121,9.239224,-0.548380,-0.341338,-0.462845
607784705,5.001487,0.569820,11.180922,-0.019185,-1.182560,-0.455118
607827710,3.313575,2.346318,10.256760,-0.314959,-2.299305,-0.379176
607870705,2.293645,2.336741,5.480328,0.135629,-3.310796,0.045299
607913710,0.651223,2.923320,0.751779,0.312827,-3.962297,0.298438
607956705,-0.153229,1.630451,-3.303998,-0.397029,-4.412352,0.320021
607999705,-2.094927,0.893037,-5.339070,-0.700263,-4.561571,0.096459
608042710,-4.355053,-0.081403,-8.669404,-0.798322,-5.169639,-0.223828
608085710,-5.367800,0.830788,-15.219940,-0.983247,-5.401994,-0.799654
608128705,-3.840300,2.858677,-21.298819,0.357326,-4.937816,-0.445259
608171705,0.359130,-0.308852,-28.773516,1.173501,-3.992141,0.306965
608214709,3.742137,-2.477999,-28.617893,-0.729574,-1.638744,0.098325
608257711,2.348712,-0.993594,-21.758505,-0.589681,-0.287513,-0.425274
608300705,1.340753,2.011129,-16.211140,-0.326417,0.290178,-0.342404
608343705,1.197101,1.953669,-13.235147,-0.395164,0.170802,-0.043167
