millis,accX,accY,accZ,gyroX,gyroY,gyroZ
14743700,6.579266,0.890643,4.134786,-0.472704,-1.703761,-0.398894
14829700,5.161899,1.651999,0.330400,-0.805516,-2.603605,-0.561436
14872703,3.548207,0.938527,-0.612916,-0.574227,-3.049130,-0.580355
14958703,0.804452,1.750161,-5.166687,-0.302168,-3.547682,-0.997902
15001699,0.086191,-0.040701,-6.766014,0.256870,-4.114980,-0.511874
15044704,-0.770933,-0.909797,-12.739547,-0.271525,-4.061954,-1.110882
15087700,-1.312023,2.609680,-12.574347,-0.590214,-3.771776,-1.244646
15130699,-1.917756,3.004723,-13.431472,-0.242481,-3.860508,-1.029877
15173699,-2.367866,4.807557,-19.821596,-0.223828,-3.727011,-1.076775
15216703,-1.089362,5.384560,-24.420856,0.532126,-2.656098,-0.453519
15259699,0.260968,3.359065,-22.359449,-0.574493,-0.954202,-0.229691
15302703,-0.074220,3.105280,-15.935806,-0.624588,-0.146821,-0.465776
15345704,-1.125275,5.485116,-13.168109,-0.411685,0.051960,-0.229158
15388704,-0.502782,3.672705,-12.109872,-0.286714,0.053292,0.085002
15431705,-0.452504,3.131616,-11.532869,0.017054,0.094861,-0.033574
