millis,accX,accY,accZ,gyroX,gyroY,gyroZ
13816703,6.337452,0.636858,7.070077,-0.031443,-1.263032,-0.078873
13902703,4.647145,1.383849,6.002264,-0.459914,-2.276922,-0.495620
13988704,2.681506,0.883460,1.139640,-0.746628,-3.363023,-0.482830
14031703,1.256956,1.304840,-2.449268,-0.580888,-3.754456,-0.753289
14074703,0.129287,1.412579,-5.724536,-0.396230,-4.138962,-0.749559
14117703,-0.787692,2.145205,-9.569624,-0.800187,-4.002799,-0.834028
14203703,-3.318364,3.069367,-11.154586,-0.071678,-3.740867,-1.133798
14246709,-2.676718,2.018312,-14.214375,0.827632,-4.005997,-0.884123
14289704,-3.050213,3.229778,-19.282900,0.309363,-3.753391,-1.333911
14332703,-0.560243,5.949591,-25.723303,0.981115,-2.937749,-0.377577
14375704,1.482011,1.953669,-25.649082,-0.055158,-1.284882,-0.488426
14418709,0.304064,4.857835,-19.402611,-0.826034,-0.072744,-0.661626
14461709,-0.596156,5.537788,-14.664485,-0.254738,0.249675,-0.126037
14504703,-0.476446,3.756502,-12.375628,-0.447390,0.088466,0.182527
14547709,0.150835,1.886631,-12.296620,0.225427,0.157213,0.207574
