millis,accX,accY,accZ,gyroX,gyroY,gyroZ
6813704,5.700594,1.034295,7.570466,-0.527063,-1.752257,-0.552910
6856701,4.357447,0.351948,5.906496,-0.264064,-2.641975,-0.445525
6899704,3.105280,0.469264,4.683059,-0.138560,-3.421112,-0.411152
6942704,0.593762,0.323217,0.763750,0.003464,-4.137629,-0.497219
6985706,-1.520318,-0.292093,-4.644751,1.283283,-4.727311,-0.456983
7028701,-2.032677,2.966416,-9.971850,0.983779,-4.639645,-0.331479
7071704,-1.788469,1.443704,-13.484144,-0.116444,-4.513341,-0.038104
7114706,-0.964863,1.036689,-16.335638,-0.465776,-3.967093,-0.210239
7157704,0.232238,1.920150,-20.942081,0.074343,-3.484530,-0.233421
7200707,2.054225,1.929727,-22.732944,-0.387969,-2.319822,0.034640
7243706,2.918532,0.828394,-21.052216,-0.664824,-1.413051,0.023982
7286706,3.076549,2.248155,-19.879057,0.090064,-0.541718,-0.015988
7329706,2.475605,1.374272,-15.844827,-0.497752,0.102322,-0.041568
7372706,2.147599,1.833959,-13.462596,-0.043966,0.259801,-0.051427
7415706,1.690306,2.339135,-11.851298,0.022116,0.362389,0.041035
