millis,accX,accY,accZ,gyroX,gyroY,gyroZ
21470705,6.052542,0.909797,3.303998,-0.510009,-1.767179,-0.370649
21513700,5.820304,0.301669,2.272097,-0.189988,-2.204977,-0.394631
21599704,4.086902,1.810017,-1.376666,-0.539054,-2.902842,-0.584352
21642700,2.296039,2.753332,-3.323152,-0.366652,-3.202346,-0.629651
21685700,2.092532,2.070984,-5.214571,-0.492956,-3.549280,-0.594478
21728700,-0.074220,4.247314,-7.958326,0.196383,-3.683044,-0.386903
21771706,1.103727,1.628057,-11.025299,0.126836,-3.721948,-0.260600
21814704,0.730232,2.202666,-12.849681,-0.719182,-3.583920,-0.495087
21857700,-0.531513,3.045424,-12.902353,-0.663758,-3.772842,-0.550778
21900704,-2.382231,4.908113,-19.009962,0.179329,-3.614297,-0.346135
21943700,-0.557849,3.081338,-23.051374,-0.102588,-2.894315,0.018119
21986705,1.580173,2.166753,-24.808718,-0.285381,-1.425308,-0.034107
22029705,1.177947,2.126051,-19.706675,-0.376245,-0.108717,-0.190787
22072701,0.330400,3.220201,-14.626178,-0.327216,0.411951,-0.188389
22115704,0.062249,4.010288,-11.707646,-0.081538,0.561969,0.010925
