millis,accX,accY,accZ,gyroX,gyroY,gyroZ
7760700,6.576872,-0.833182,8.149862,-0.406622,-0.848949,-0.564368
7803700,7.074866,-1.568202,7.548918,-0.255804,-1.765314,-0.427406
7846700,5.468357,-0.735020,5.437232,0.065816,-2.538055,-0.677348
7889704,4.548983,0.201113,2.006341,-0.450588,-2.994505,-0.670686
7932703,2.806004,0.172383,0.878672,-0.954735,-3.393933,-0.811112
7975700,0.732626,1.584962,-1.781286,-0.943810,-3.797623,-1.183626
8018700,-1.122881,0.428562,-5.042189,-1.327516,-4.194919,-1.279286
8061699,-1.587356,4.508282,-5.128380,-1.640610,-4.165075,-1.519636
8104699,-3.500323,4.072537,-8.030152,-0.375446,-4.955669,-1.735204
8147703,-4.582502,3.857059,-16.354792,-0.537988,-5.076110,-1.633415
8190703,-4.086902,9.356541,-23.022644,0.500417,-4.189856,-1.787164
8233700,-0.100556,5.834670,-29.860483,1.706426,-3.207142,0.036772
8276704,1.738190,1.467646,-27.562050,-0.246744,-0.412750,-0.213436
8319703,-0.284910,3.869030,-16.802507,-0.977917,0.794858,-0.251274
8362700,-0.225055,2.973598,-10.563218,-0.277654,0.495087,0.023182
