millis,accX,accY,accZ,gyroX,gyroY,gyroZ
28408700,7.474698,1.031901,3.086126,-0.614995,-1.525764,-0.269926
28451704,6.859388,0.426168,1.960851,-0.490824,-1.851648,-0.396496
28494700,5.480328,1.704672,1.015141,-0.592080,-2.134098,-0.503881
28537704,4.589684,0.526724,0.696713,-0.813776,-2.548714,-0.521467
28580701,3.110068,0.799663,0.007183,-0.701329,-3.007296,-0.688006
28623705,0.282516,3.394978,-3.399766,-0.610466,-3.471207,-0.775406
28709700,-1.984793,3.078943,-6.177041,-0.374113,-3.997470,-0.944343
28752704,-4.726154,3.086126,-7.117962,-0.783933,-4.590349,-1.081038
28795700,-6.964733,3.818752,-13.268666,0.374913,-4.999635,-1.232389
28838704,-6.696582,7.333440,-22.062569,0.314692,-4.857877,-0.952870
28881704,-0.644040,3.145981,-34.275391,1.142858,-2.923626,0.295773
28924700,1.496376,-1.005565,-29.209261,-0.554242,-0.480165,-0.655498
28967700,-1.391031,4.589684,-18.930952,-1.176432,0.625121,-0.748760
29010704,-0.902614,4.125209,-13.924677,0.128968,0.601139,-0.156147
29096705,-0.407014,2.918532,-10.704475,-0.008793,0.773807,0.131366
