millis,accX,accY,accZ,gyroX,gyroY,gyroZ
115431593,7.589619,0.093374,1.343147,0.974720,1.059721,-0.369051
115474703,6.835446,0.569820,2.233790,0.586217,1.392533,-0.400760
115517698,6.337452,1.074997,1.781286,0.633648,1.584119,-0.507345
115560701,5.415684,2.209848,2.327164,0.265130,1.915865,-0.664824
115603698,4.235343,3.172317,2.640805,0.242481,2.175133,-0.477234
115646698,2.415750,3.445256,3.493140,0.002132,2.432536,-0.546515
115689703,0.651223,4.362236,2.329558,-0.561703,2.708325,-0.533724
115732698,-0.624887,4.189853,1.522712,-0.277654,3.282551,-0.332279
115775698,-5.793968,5.616797,5.437232,-1.801553,4.390769,-0.427406
115818698,-8.121132,3.804387,9.085996,-1.612897,4.817908,0.220631
115861699,-12.876017,3.450045,28.929138,-1.645139,3.345170,0.504680
115904698,-8.317456,-5.274426,25.249250,2.232156,0.120708,1.163642
115947698,-6.593631,-1.927332,20.171150,0.164674,-0.106851,-0.096726
115990703,-4.319140,-1.015141,14.355634,0.017054,-0.710123,-0.078340
116033703,-3.251326,-2.279280,10.793061,-0.582487,-0.670953,-0.341072
