millis,accX,accY,accZ,gyroX,gyroY,gyroZ
592365698,8.734048,1.606509,3.696647,-0.196383,1.386671,-0.116977
592451703,8.678981,-1.582567,1.391031,0.227292,0.562502,0.159345
592537701,7.450756,0.811634,-4.606444,1.079972,1.284083,-0.062885
592580703,6.323087,0.866701,-4.963180,1.196949,2.202579,-0.238750
592623698,3.035848,3.081338,-2.008735,0.781534,3.152251,-0.494554
592666698,0.873884,4.273650,0.794875,0.817773,3.680646,-0.239816
592709698,-2.030283,4.934450,0.821211,0.731706,3.942579,-0.268594
592752701,-5.801151,5.717354,3.531447,0.217167,4.173336,-0.136695
592795698,-7.656657,4.829105,4.616021,-0.433801,4.176533,-0.106585
592838701,-11.501745,5.839458,7.026982,-1.042668,4.630052,0.057556
592881703,-13.757083,4.723760,12.605472,-1.104221,3.929256,0.326949
592924698,-15.646108,3.730166,18.047493,-0.496953,3.493856,1.211072
592967701,-14.781801,0.924162,21.586123,1.147920,1.944910,1.596910
593010701,-12.366052,-1.872266,20.178331,0.751957,0.990441,0.984312
593053698,-9.964667,-2.688689,16.196775,-0.765547,0.605936,0.150018
