millis,accX,accY,accZ,gyroX,gyroY,gyroZ
347894698,8.190564,-0.687136,-0.071826,0.820971,1.499384,-0.502548
347937703,7.173028,0.478840,0.296881,0.732239,1.888153,-0.548380
347980698,6.368577,1.434127,0.258574,0.507345,2.095194,-0.537721
348023701,4.826711,1.893813,1.374272,0.417280,2.579623,-0.504147
348066701,3.751714,2.554613,0.878672,1.138594,2.553777,-0.361590
348109698,1.067814,3.342306,2.959233,0.451920,3.132000,-0.390900
348152698,-0.476446,2.820370,3.536236,0.443660,3.071247,-0.570230
348195698,-3.428497,4.254497,5.540183,0.789795,3.209541,-0.742897
348238698,-5.300763,4.707001,4.599261,0.094861,3.435767,-1.195617
348281703,-9.979033,8.319851,12.246342,-0.959265,3.927923,-0.894515
348324698,-10.819398,6.131551,22.457611,-2.024582,2.814643,0.175599
348367698,-8.659827,-1.276109,23.573311,0.531060,1.211871,0.724512
348410701,-6.596025,-0.454898,18.193539,1.621691,0.165740,-0.122573
348453698,-5.154716,1.900996,14.085089,0.559038,-0.027979,0.130300
348496703,-3.794810,1.745373,11.394006,0.016521,-0.127103,-0.001865
