millis,accX,accY,accZ,gyroX,gyroY,gyroZ
778052701,7.656657,-0.964863,-2.782062,1.495121,1.713887,-0.448723
778095701,5.738902,-0.055067,-1.731008,1.752790,2.011259,-0.679479
778138703,5.116409,0.359130,-2.291251,1.535623,2.298505,-1.091164
778181698,1.675941,3.768473,-0.263362,0.961930,3.119210,-1.366153
778224698,0.414197,4.383783,1.206678,1.194018,3.092564,-1.126070
778267701,-1.173159,4.041412,1.422156,0.820971,3.274824,-1.210539
778310701,-3.845088,5.200206,1.572991,0.575293,3.530894,-1.462613
778353698,-5.011064,5.999869,3.598485,-0.951271,3.679847,-1.527363
778396701,-8.863335,6.071695,3.787627,-1.798089,4.631651,-1.828199
778439697,-12.816162,6.746861,13.632585,-1.352297,4.267396,-1.517770
778482694,-14.853627,6.447585,21.796812,-1.496187,3.511443,-0.519335
778525698,-13.608643,5.384560,22.546198,1.214003,1.283017,-0.059155
778568703,-10.103531,3.593697,16.067488,0.708790,0.293908,0.235020
778611701,-8.372523,0.869095,14.003686,-0.705326,0.276588,-0.000799
778654703,-7.285556,1.122881,11.494562,0.026646,-0.461779,-0.142557
