millis,accX,accY,accZ,gyroX,gyroY,gyroZ
483737703,8.429984,0.378284,-1.438915,0.347467,1.575326,-0.278453
483780701,7.070077,0.936133,-1.051055,0.769277,1.881492,-0.189188
483823698,5.815516,1.489193,-0.347159,0.926757,2.217767,-0.316557
483866698,4.733337,1.685518,-0.490811,0.537455,2.694469,-0.488159
483909701,1.556231,3.241749,1.687912,0.372781,3.242582,-0.444193
483952698,0.486023,4.141969,3.356671,0.172668,3.433103,-0.332279
483995698,-1.766921,3.196259,5.240908,-0.001332,3.240184,-0.224894
484081698,-5.413290,4.309563,5.844246,0.171335,3.380077,-0.359191
484124701,-9.014170,5.623980,9.775525,-0.347467,3.351032,-0.522266
484167701,-9.349358,3.823540,10.757148,-0.939014,3.434435,-0.578757
484210701,-12.186486,5.592855,20.693085,-0.338141,2.976120,0.078340
484253703,-10.747571,4.580108,23.805548,0.219832,0.982447,1.601706
484296701,-7.417237,-0.517148,17.111359,0.823902,0.387170,0.783400
484339698,-6.543353,1.115698,14.580688,-0.735436,0.149219,-0.094861
484382703,-5.099649,-0.124498,11.051635,-0.818839,-0.151351,0.217433
