millis,accX,accY,accZ,gyroX,gyroY,gyroZ
853554698,8.487445,1.568202,-2.051831,0.909703,1.781302,-0.584352
853597698,8.248025,0.622492,-2.185906,1.267296,1.792760,-0.399161
853640701,5.863400,0.943315,-1.800440,1.167639,2.300104,-0.561170
853683698,5.578490,0.703895,-2.341529,1.369084,2.517005,-0.618992
853726698,2.430115,2.497152,-1.776498,0.738900,3.293210,-0.942211
853769698,-0.505177,4.434062,-1.843535,0.217966,3.749927,-0.866270
853812698,-3.737349,4.436456,-1.501164,0.206508,4.037972,-0.431136
853855698,-9.136273,4.848258,-3.588908,-0.330946,5.337510,-0.472438
853898698,-14.532804,4.860229,3.234566,-2.134364,6.308233,-0.640309
853941701,-20.865467,6.596025,14.563929,-3.910337,7.230193,-0.229691
853984698,-21.894974,0.237026,30.858866,-0.987776,3.875430,1.416248
854027699,-15.887922,-1.448492,23.937229,1.477801,0.741299,1.608900
854070698,-12.598289,-3.687071,21.693861,0.747427,-0.275789,0.993639
854113698,-8.942344,-1.843535,14.434642,1.806349,-1.518037,0.528662
854156701,-5.662287,2.868254,7.575254,1.080505,-1.353896,-0.277654
