millis,accX,accY,accZ,gyroX,gyroY,gyroZ
888901698,7.486669,-0.062249,-3.785233,0.632848,2.065084,-0.733571
888987698,4.838682,2.590526,-0.438139,0.997103,2.799188,-0.699730
889030698,5.487510,2.552219,-0.354342,1.335243,2.608934,-0.591813
889073698,1.699883,4.644751,-0.948104,0.873997,3.249510,-0.853213
889116698,-0.651223,5.987898,1.017536,0.487893,3.729675,-0.626986
889159698,-4.508282,6.057330,4.458004,0.572361,3.947908,-0.518802
889202698,-6.217742,5.398925,0.359130,0.677881,4.063819,-0.749559
889245698,-11.398794,8.339005,6.916849,-1.448490,5.480334,-0.887587
889288698,-14.051570,6.090849,17.302896,-2.850616,4.922362,-0.168671
889331698,-15.061923,2.516306,26.783934,0.272325,3.279886,0.563302
889374699,-11.279084,2.149993,24.032997,2.149286,0.496153,1.380009
889417698,-8.480263,0.055067,19.450495,1.375479,-0.238217,1.070113
889460703,-5.959168,1.364695,14.132973,-0.702395,-0.142291,-0.394364
889503698,-4.750096,3.591303,10.036493,-0.002931,-0.656031,-0.195583
