millis,accX,accY,accZ,gyroX,gyroY,gyroZ
679565698,7.941567,0.526724,-4.790798,0.056224,2.380842,-0.654965
679608703,7.314286,0.275333,-2.458845,0.458582,2.579890,-0.583819
679651701,6.517017,1.766921,-3.227384,0.886787,3.011825,-0.733038
679694698,3.021482,3.869030,0.502782,0.376778,3.564202,-0.525198
679737698,1.956063,4.570531,0.304064,0.568631,3.695568,-0.330413
679780698,-1.134852,5.157111,1.764527,0.423675,4.145890,-0.051161
679823703,-4.611232,5.547365,5.023035,-0.233155,4.344138,0.062086
679866703,-5.528212,3.229778,5.839458,0.052493,3.975354,0.166539
679909703,-8.166622,4.299986,8.269572,0.584619,3.933253,0.111648
679952701,-11.140221,4.525041,12.571953,-0.014389,3.770977,0.203577
679995703,-12.205640,1.391031,20.185514,-0.299237,3.114147,0.197715
680038701,-11.554418,1.817199,20.908564,0.446591,1.820738,-0.019985
680081703,-9.576807,2.451663,19.223045,1.851115,0.365320,0.220897
680124698,-7.972692,0.758962,16.297331,1.097825,-0.326949,0.430337
680167698,-5.925649,0.225055,11.350910,-1.020018,-0.002665,-0.299504
