millis,accX,accY,accZ,gyroX,gyroY,gyroZ
315996593,7.472303,-0.239420,0.708684,0.790061,1.685375,-0.558239
316039701,6.184223,1.649605,1.379060,0.186257,2.372848,-0.653632
316082698,5.358223,0.629675,2.140416,1.047198,2.015522,-0.353596
316125698,4.829105,3.076549,1.527501,0.514273,2.542052,-0.555841
316168698,1.800440,3.500323,3.952827,0.438064,2.700064,-0.087133
316211703,1.486799,2.377442,2.025495,0.992040,2.744564,-0.257669
316254698,-1.711854,4.941632,2.832341,0.071412,3.244714,-0.519335
316297703,-3.665523,3.157952,3.165135,0.242481,3.626288,-0.580622
316340698,-8.932767,6.744466,7.180211,-0.718916,3.870101,-1.081838
316383701,-12.346898,7.520187,18.610130,-1.639011,3.881559,0.200646
316426698,-11.640609,0.768539,25.864561,-0.511608,2.366720,1.500184
316469698,-7.963115,-1.793257,21.787235,2.703795,0.475103,1.106086
316512698,-5.987898,1.326388,17.848774,0.485761,-0.144423,0.104986
316555698,-4.247314,0.943315,12.531252,-0.330413,-0.326150,0.166273
316598698,-3.246537,0.169988,10.649409,0.292842,-0.609400,-0.126303
