millis,accX,accY,accZ,gyroX,gyroY,gyroZ
635103701,7.697359,0.998382,-1.340753,0.632582,2.272392,-0.444992
635146698,7.067683,1.465251,-0.313640,0.852413,2.547115,-0.474836
635189701,5.233725,2.580950,1.010353,1.037605,2.751225,-0.456717
635232698,4.833893,3.095703,1.228225,1.007228,2.616395,-0.307231
635275701,2.770091,3.402161,1.867477,0.913700,3.089899,-0.441262
635318698,1.055843,3.931279,2.214637,1.158312,3.080040,-0.131632
635361698,-1.082179,5.722142,3.751714,0.833761,3.544484,-0.241415
635404698,-3.849876,4.096479,4.960786,1.227593,3.419513,-0.211571
635447698,-5.930438,3.890578,3.181894,1.320322,3.701697,-0.719715
635490701,-9.761160,6.787562,7.831434,0.411152,3.882092,-1.527363
635533698,-11.039664,7.893683,11.080365,-0.542251,3.961764,-1.044533
635576698,-13.429077,7.656657,19.021933,-1.851381,3.878894,-1.208407
635619697,-12.854469,4.757279,25.895685,-0.618726,1.514040,0.986977
635662698,-9.344569,-1.410185,17.104177,1.731473,-0.435666,0.803118
635705701,-6.909666,2.964022,12.706028,-0.151617,-0.105519,-0.294441
