millis,accX,accY,accZ,gyroX,gyroY,gyroZ
240274698,6.236896,2.980781,1.458069,0.476168,2.059755,-0.104453
240317698,5.528212,2.351106,2.305616,0.781002,1.986744,0.084735
240360703,4.268862,4.498705,2.509123,0.264597,2.454652,-0.025580
240403703,2.231396,4.170700,5.272032,0.034640,2.195651,0.166539
240446703,1.742979,3.569755,3.948039,0.711721,2.601473,0.305100
240489698,-0.962469,3.591303,5.331887,-0.187590,3.074444,0.198781
240532701,-4.082114,3.078943,7.994239,-0.945942,3.670787,0.123639
240575698,-5.808333,1.920150,9.241618,-0.821770,3.561804,0.086067
240618703,-8.686164,2.669535,16.632519,-1.081038,3.495721,0.571828
240661701,-9.179369,-0.442927,25.579651,1.026147,2.130900,1.558006
240704698,-6.330269,-1.889025,18.887857,1.005097,0.427139,0.360524
240747698,-5.097255,-0.696713,16.304514,0.410619,0.112980,-0.293375
240790698,-3.552995,0.931344,11.583148,0.625387,-0.452986,-0.031443
240833703,-2.703054,0.593762,9.521740,-0.290178,-0.168404,-0.250475
240876698,-2.336741,2.013524,8.963891,0.070346,-0.171602,-0.322686
