millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743732192427.9663,9.385271,0.253785,4.089296,-0.07008,-0.090064,-0.022916
1743732192542.6484,8.616732,3.82354,3.708618,-0.184925,0,-1.436766
1743732193002.405,7.876924,4.441244,4.223372,-1.724279,0.272858,-0.183326
1743732193622.6848,8.010999,-5.00867,6.076484,-1.74373,-0.20491,0.342138
1743732194169.093,15.10262,3.5099,-1.477222,0.350398,-2.010992,0.751691
1743732194277.2107,3.236961,-1.699883,1.273715,0.078873,2.608934,0.480698
1743732194701.8833,3.20823,-4.812346,10.23282,0.374113,1.935317,1.184959
1743732195267.6013,-0.356736,-0.464475,8.90643,0.001599,0.049828,0.232089
1743732195972.7349,0.605733,-6.591237,7.04853,-0.907038,0.22676,-0.419145
1743732196516.029,1.273715,-10.04368,2.485181,0.315225,-0.08287,0.035706
