millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741855937425.212,8.214506,-2.439692,1.666364,-0.190254,1.334711,0.574227
1741855937614.2788,6.488286,-5.951985,4.879383,-0.228891,1.397596,1.038937
1741855937810.7573,4.082114,-6.01184,6.878541,0.657629,2.139427,0.559038
1741855938033.3184,-1.314417,-3.533842,8.564059,0.433801,0.450055,0.384772
1741855938236.6125,0.440533,-4.115633,8.992621,0.264064,0.273923,-0.413816
1741855938438.1555,0.679953,-3.138798,8.789114,-0.181994,0.099923,-0.284315
1741855938650.5242,0.881066,-4.419696,8.305486,-0.840423,0.220364,-0.104986
1741855938866.3804,0.462081,-6.423643,6.880936,-1.377611,0.043167,-0.298172
1741855939054.205,1.084573,-8.755595,4.465186,-1.212138,-0.232888,-0.119908
1741855939268.4119,0.782904,-10.00537,2.501941,-0.553709,-0.22676,0.182527
1741855939465.4104,0.342371,-9.89763,2.363077,0.278187,0.13483,0.136162
1741855939654.363,0.428562,-9.114726,3.639187,0.589415,0.138294,-0.068747
1741855939895.0645,0.691924,-7.965509,5.051765,1.111149,0.19132,0.073011
1741855940086.5415,-0.23942,-6.708553,6.440403,0.729041,-0.223296,0.094061
1741855940286.0996,-0.893037,-6.021417,7.788338,0.501482,-0.352796,-0.24408
1741855940507.064,2.614468,-7.264008,7.778761,-0.587283,-1.005363,-0.449256
1741855940703.7441,5.329493,-7.36217,7.733272,0.476435,-1.690171,-0.319755
1741855940892.885,5.906496,-5.446809,4.752491,0.871599,-1.350698,0.14762
1741855941102.315,8.355764,-4.546589,3.203442,0.695734,-0.898778,-0.202245
1741855941304.2854,8.939949,-3.572149,2.360683,0.425274,-1.027213,-0.384505
1741855941522.8652,9.639056,-2.154782,2.111686,0.516138,-0.977118,-0.529727
1741855941704.5415,9.416395,-1.388637,0.852336,0.110848,-1.215335,-0.401825
1741855941920.334,10.28549,0.23942,-2.059013,0.466043,-1.919063,-0.888919
1741855942119.9385,9.119514,1.364695,-8.53054,0.442328,-1.325118,-0.219832
1741855942324.8071,6.876147,0.605733,-7.682993,0.462312,-0.459381,-0.144689
1741855942542.357,8.037335,-0.339977,-9.849746,0.879859,0.193985,0.098858
1741855942753.4834,5.949591,-1.553837,-8.571242,0.380775,-0.159345,0.253939
1741855942950.096,5.896919,-2.619257,-8.465898,0.129501,-0.145222,0.294175
1741855943153.3997,5.971139,-2.937685,-8.643068,0.220364,-0.146021,0.199314
1741855943352.967,5.705383,-3.287239,-8.628703,0.046631,-0.103654,0.116444
