millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743731986872.8765,8.908825,-1.21386,4.458004,0.073544,0.002931,0.054891
1743731987582.5444,8.413225,-0.497994,3.660734,0.209706,0.03091,-0.005596
1743731988152.7542,22.48874,1.118092,6.890512,-0.590481,-0.925691,-0.802052
1743731988407.8833,7.917625,0.955287,4.972757,-0.486028,0.718116,-0.969657
1743731988731.9016,5.691018,4.13718,4.177882,0.000266,0.724778,-1.932919
1743731989431.6477,-2.315193,4.223372,6.940791,-1.049329,0.427139,-0.816441
1743731989891.1157,-1.991976,-0.749385,9.205706,0.05649,0.059421,0.002665
1743731990353.3274,-2.511518,-0.205901,9.222465,0.457516,-0.012524,0.236885
1743731991064.3362,-1.668759,4.405331,7.747637,0.507878,0.196116,0.659228
1743731991683.627,-2.363077,5.530606,7.089231,-0.10472,0.00826,-0.084735
