millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743732084253.4482,9.227253,-0.023942,4.139575,0.00826,0.038371,0.026646
1743732084705.299,9.188946,-0.009577,4.362236,-0.290977,0.023715,-0.116977
1743732085176.2075,10.4459,-0.289698,4.481946,-0.953936,-0.263265,-0.44739
1743732085784.5469,7.570466,-0.347159,3.174711,-0.73144,0.086867,-0.480432
1743732086399.567,5.999869,-4.264073,5.145139,0.424208,2.589216,1.519636
1743732087224.2927,-1.192312,-2.375048,9.277532,0.4791,0.392233,-0.017587
1743732087731.1147,-0.225055,-2.161964,9.01417,-0.590747,-0.188922,-0.371982
1743732088279.1843,0.270545,-6.452374,6.0286,-2.085069,-0.036505,-1.500983
1743732088656.3215,2.772485,-8.78672,2.576161,-1.297939,-0.849482,-0.690671
1743732089209.1787,1.927332,-8.834604,4.103662,0.227292,0.131632,0.18306
