millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743731973822.1147,9.062054,-0.756568,4.424485,0.062885,-0.032242,-0.022649
1743731973959.6165,9.102755,-0.847547,4.709395,-0.372781,0.22676,-0.209173
1743731974721.0916,8.564059,-1.216254,5.125986,-0.958199,0.723179,-0.349599
1743731974872.2957,9.665392,-3.545813,4.680665,-0.837492,0.248876,-0.707458
1743731975300.5444,11.88242,0.155623,3.572149,-0.626187,-0.997103,-0.053026
1743731975812.2957,1.917756,-8.803479,14.25029,2.307032,0.369583,0.185991
1743731976529.6318,-2.647987,-0.550666,10.22324,-0.909969,0.901176,-0.510009
1743731977080.3718,-2.169147,-3.098097,8.899248,-0.235286,0.097525,-0.173467
1743731977221.3335,-2.691083,-1.80044,8.415619,0.431403,0.294708,-0.106585
1743731977844.873,-3.153164,-4.58729,7.410054,-0.486827,0.331479,-0.648836
