millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743732136783.9856,9.07163,0.486023,4.352659,-0.028245,0.030377,-0.041302
1743732137541.5308,8.619126,-0.220267,3.907337,-0.87,0.681078,-0.36079
1743732137679.148,6.272809,-0.687136,3.495534,-1.316591,0.0866,-0.588616
1743732138126.002,12.26071,-3.521871,5.286397,-0.147887,-0.0429,0.946475
1743732138459.9927,4.88896,-8.674192,5.406107,-0.278453,1.247577,0.452453
1743732138765.8796,2.288857,-5.025429,9.006987,0.076741,2.141825,0.478034
1743732139292.442,0.380678,-6.162675,7.335834,-1.173767,-0.151084,-0.67042
1743732139754.829,1.194707,-8.14268,5.535394,-1.477002,0.118043,-1.298738
1743732140369.8599,3.296816,-8.564059,3.296816,0.120175,0.077541,0.159877
1743732140509.2312,3.126827,-9.081207,3.315969,0.015455,-0.096726,0.065017
