millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743732123574.8477,9.308656,-0.019154,4.039018,-0.171602,0.023449,-0.090597
1743732124090.0332,9.653421,0.222661,4.374207,-0.788462,0.049562,-0.384239
1743732124499.0798,7.448361,-2.6839,3.272874,-1.162842,-0.018386,-0.640576
1743732125173.41,11.25754,-2.796427,4.441244,-0.799121,-1.717084,0.235553
1743732125274.5474,10.19451,-11.07318,5.947197,0.620858,1.930787,1.577991
1743732125828.3892,-0.500388,-4.532224,8.810662,0.601406,0.39623,0.029844
1743732126359.32,-0.095768,-3.368642,9.394848,0.055957,-0.057023,0.591547
1743732126684.1606,-0.237026,-3.713407,9.097966,0.9137,0.42634,0.058622
1743732126819.2898,-2.25055,-2.985569,9.490616,0.264064,0.195583,0.079939
1743732127301.2378,-2.901772,-1.156399,9.064447,0.062086,0.115112,-0.025047
