millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743732152612.8613,9.435549,-0.969652,3.885789,-0.706392,0.001865,-0.254205
1743732152704.7822,9.425972,-1.13964,3.624821,-0.159345,0.049828,0.03464
1743732153373.5906,9.229648,0.608127,3.785233,-0.627253,0.100723,-0.431669
1743732153886.544,8.195353,1.046266,2.561796,-1.294208,-0.067948,-0.409553
1743732154393.0398,9.753978,-4.996699,3.605668,-0.72158,0.371449,1.247577
1743732154925.2778,2.813187,-4.802769,5.121197,0.03091,1.872965,0.346401
1743732155266.041,-1.922544,0.004788,10.22803,1.514839,0.502282,-0.843354
1743732155383.7395,-1.42455,3.32794,9.059659,0.165473,0.097525,0.445259
1743732155934.2185,-1.326388,3.912126,8.583213,0.442594,0.649369,0.44739
1743732156240.7075,-1.300052,3.971981,8.41083,0.020784,-0.058888,-0.072478
