millis,accX,accY,accZ,gyroX,gyroY,gyroZ
39906619,-4.364630,-0.660800,18.839973,-1.859908,-0.275522,-0.323219
39944727,-0.732626,0.337582,9.399636,0.357593,0.061553,0.015721
39982729,-0.691924,0.258574,9.399636,-0.023715,-0.029311,0.134830
40020729,-0.667982,0.069432,9.373300,-0.005862,0.020784,0.131100
40058729,-0.708684,0.213084,9.402030,-0.010925,0.009326,0.034107
40096729,-0.569820,0.186748,9.277532,-0.011724,-0.009593,-0.006395
40134729,-0.735020,0.246603,9.461885,-0.007194,-0.009859,-0.011724
40172729,-0.735020,0.263362,9.406818,-0.017587,-0.020784,-0.009859
40210729,-0.660800,0.160412,9.402030,-0.040769,-0.058355,-0.069813
40248729,-0.694318,0.237026,9.363723,-0.007194,-0.007994,-0.009060
40286729,-0.696713,0.217872,9.397242,0.000533,-0.003198,-0.007194
40324729,-0.691924,0.239420,9.406818,-0.018919,-0.017587,-0.010658
40362729,-0.727837,0.227449,9.406818,0.009859,0.010392,-0.039969
40400729,-0.684742,0.205901,9.370906,-0.007727,-0.009326,-0.015455
40438729,-0.713472,0.244209,9.387665,-0.021583,-0.022116,-0.009859
