millis,accX,accY,accZ,gyroX,gyroY,gyroZ
36376619,-4.161122,-0.387861,23.333889,-2.610533,-0.144689,-0.316824
36414727,-0.258574,-0.452504,9.100361,0.788729,0.002665,0.075675
36452729,-0.244209,0.105345,9.141062,-0.069280,-0.015455,0.021850
36490729,-0.818817,0.239420,9.497798,0.082870,0.140959,-0.002132
36528729,-0.660800,0.237026,9.337387,-0.022649,-0.032775,-0.008260
36566729,-0.687136,0.179565,9.392453,-0.018386,-0.030643,-0.011724
36604729,-0.718261,0.294487,9.346964,-0.008527,-0.005596,-0.008793
36642729,-0.723049,0.203507,9.435549,-0.013856,-0.025314,-0.009060
36680729,-0.749385,0.296881,9.437943,-0.021317,-0.039703,-0.023715
36718729,-0.667982,0.203507,9.361329,-0.001332,-0.002398,-0.006928
36756729,-0.737414,0.232238,9.440337,0.005063,0.006928,-0.006395
36794729,-0.703895,0.244209,9.373300,-0.020251,-0.025314,-0.010126
36832729,-0.715866,0.225055,9.435549,-0.011991,-0.010658,-0.009326
36870729,-0.701501,0.258574,9.382876,-0.008793,-0.008793,-0.008260
36908729,-0.708684,0.225055,9.380483,-0.008260,-0.016254,-0.008793
