millis,accX,accY,accZ,gyroX,gyroY,gyroZ
50925620,-0.957681,3.801992,7.900866,1.661660,0.195583,0.305899
50962727,-0.677559,4.010288,8.171411,1.303801,0.397562,0.264331
51000727,-0.986411,4.513070,7.508216,1.017087,0.657096,0.221697
51038728,-0.694318,4.290410,6.696582,0.132698,0.345602,0.106052
51076727,-1.015141,4.311957,6.892907,-1.222263,-0.294974,-0.000533
51114729,-0.632069,4.043807,7.747637,-1.911868,-0.549446,-0.149219
51152724,-0.466869,3.478775,8.034941,-2.223096,-0.337608,-0.221164
51190727,-0.715866,2.427721,8.470686,-2.484763,-0.156680,-0.309896
51228727,-0.555455,1.146823,9.136273,-2.777605,-0.215035,-0.295507
51266727,-3.737349,-0.909797,17.757793,-2.497553,-0.556640,-0.314692
51304727,-0.323217,-0.244209,8.980651,0.164141,0.050095,-0.300836
51342729,-0.256180,-0.454898,8.949526,0.419412,0.239283,0.111914
51380724,-1.556231,0.893037,9.971850,-0.116711,-0.310695,-0.011191
51418729,-1.362301,0.615310,9.938332,0.038637,0.070613,-0.009060
51456729,-1.082179,0.423774,9.715671,0.031176,0.065283,-0.007194
