millis,accX,accY,accZ,gyroX,gyroY,gyroZ
21858627,0.050278,-8.719683,4.225766,1.354429,0.204643,0.082337
21895737,0.356736,-9.433155,5.003881,1.082904,0.164674,0.220631
21933732,0.392649,-10.788273,5.573701,-0.034374,0.068481,0.055957
21971736,0.122104,-9.828198,4.886566,-1.339773,-0.035173,-0.148420
22009736,-0.495600,-10.515334,4.541800,-2.530861,-0.280585,-0.321354
22047732,0.746991,-7.438785,3.320758,-2.449590,-0.279786,-0.339740
22085732,0.569820,-8.722076,2.063802,-1.899344,-0.220631,-0.299237
22123732,1.106121,-8.078036,1.517924,-1.469274,-0.276588,-0.015721
22161736,0.445322,-9.076419,0.617704,-0.755688,-0.252606,-0.013856
22199736,0.770933,-9.646238,0.541090,-0.385038,-0.044499,0.074343
22237736,0.873884,-9.418790,0.517148,-0.088199,-0.028778,0.110848
22275736,0.555455,-10.522516,0.682347,0.067149,0.063685,0.177198
22313736,0.861913,-10.517728,0.835576,0.019718,-0.015188,0.023182
22351736,0.521936,-10.307038,0.615310,0.015721,-0.028511,0.014123
22389736,0.584185,-10.216059,0.636858,0.115645,0.059688,0.054358
