millis,accX,accY,accZ,gyroX,gyroY,gyroZ
45434619,-6.375759,-1.175553,26.348190,-2.837026,-0.038104,-0.340539
45472729,-0.229843,-0.031125,8.908825,-0.005862,-0.002931,-0.142025
45510729,-0.395043,-0.373495,9.138668,0.376245,0.273923,0.291243
45548727,-1.158794,0.878672,9.971850,0.178530,0.171069,0.193452
45586724,-0.893037,0.330400,9.528923,-0.005862,-0.014389,-0.003198
45624729,-0.727837,0.196325,9.404425,-0.016521,-0.026913,-0.010126
45662729,-0.720655,0.256180,9.392453,-0.011991,-0.020784,-0.009060
45700729,-0.723049,0.220267,9.394848,-0.006928,-0.009326,-0.009593
45738729,-0.732626,0.256180,9.390059,-0.003464,-0.004796,-0.009326
45776729,-0.730232,0.256180,9.397242,-0.003997,-0.015455,-0.007727
45814729,-0.723049,0.244209,9.414001,-0.002398,-0.009326,-0.007994
45852729,-0.782904,0.217872,9.507375,-0.007727,-0.017320,-0.011991
45890729,-0.691924,0.256180,9.387665,-0.015988,-0.027712,-0.009060
45928729,-0.701501,0.222661,9.392453,-0.009060,-0.014123,-0.008260
45966729,-0.715866,0.268151,9.409213,-0.006928,-0.009593,-0.007994
