millis,accX,accY,accZ,gyroX,gyroY,gyroZ
8788623,-0.169988,9.196129,1.783680,-0.153749,0.017587,0.322153
8825733,-0.306458,9.955091,3.445256,0.166006,-0.161476,0.063685
8863733,0.481235,10.014946,2.901772,0.380242,0.041835,-0.218233
8901733,0.735020,9.988609,2.233790,0.602738,0.046897,0.014922
8939733,-0.272939,9.928755,2.628834,0.868135,-0.165473,0.081005
8977733,0.198719,9.002198,0.055067,0.896380,-0.201712,-0.047164
9015733,0.019154,9.682152,0.553061,0.913700,-0.225427,0.057822
9053733,0.181959,9.907207,0.055067,0.698931,-0.252873,-0.047164
9091733,0.586579,9.294291,-0.840365,0.471905,-0.013323,-0.156147
9129733,0.706290,9.497798,-0.560243,0.383706,-0.056757,-0.075409
9167733,0.328006,9.560047,-0.521936,0.138827,-0.009326,0.050894
9205733,-0.083797,9.251195,-1.027112,0.101789,0.047430,-0.027979
9243733,0.366313,9.493010,-1.012747,0.104720,-0.014922,-0.079139
9281733,0.244209,9.861717,-0.277727,0.027446,-0.006928,-0.040769
9319733,-0.083797,9.734824,-1.132457,-0.045299,-0.013323,-0.016787
