millis,accX,accY,accZ,gyroX,gyroY,gyroZ
14613619,10.421960,-0.193930,-2.461239,-0.010925,-0.028511,0.005329
14651729,10.268731,-0.392649,-0.897826,-0.029044,-0.183060,0.000000
14689728,10.402806,-0.241814,-2.396596,0.078074,-0.080472,-0.020518
14727728,10.244789,-0.320823,-0.835576,-0.021051,-0.110315,-0.005329
14765728,10.369287,-0.397437,-2.145205,0.069547,-0.027712,-0.046098
14803728,10.371682,-0.407014,-1.915361,-0.049029,0.288845,-0.005862
14841728,10.414778,-0.514753,-2.085350,-0.008793,0.726910,-0.083136
14879728,10.364499,-0.201113,-1.580173,0.301902,1.370950,-0.010126
14917728,10.192117,-0.342371,0.612916,0.321354,1.028545,-0.035706
14955728,10.314221,-0.241814,0.153229,-0.048496,0.185458,-0.016254
14993728,10.290278,-0.244209,0.277727,0.013057,0.224361,-0.014123
15031728,10.400413,-0.301669,-0.268151,-0.014655,-0.019452,-0.018386
15069728,10.326192,-0.335188,0.011971,-0.012257,0.114845,-0.007461
15107728,10.314221,-0.258574,0.347159,-0.008793,-0.069280,-0.007994
15145728,10.376471,-0.270545,-0.237026,-0.017587,0.016254,-0.007994

