millis,accX,accY,accZ,gyroX,gyroY,gyroZ
10972627,-0.021548,-8.925584,3.825934,1.547614,0.316557,0.212371
11010737,0.083797,-9.131485,4.675876,1.119942,0.069547,0.086867
11048736,-0.313640,-8.760384,4.515464,0.694668,-0.055424,-0.111914
11086736,-0.090980,-8.930372,4.711789,0.464977,0.089798,-0.193452
11124736,0.332794,-8.602366,5.056554,-0.514273,-0.011191,-0.338141
11162736,-0.454898,-8.171411,4.568137,-1.065317,-0.304833,-0.338141
11200732,-0.464475,-9.138668,4.302381,0.093528,-0.154015,0.434867
11238736,0.392649,-9.528923,5.104438,-1.782634,-0.306965,0.761017
11276731,0.105345,-7.532158,1.898602,-2.808248,-0.520135,0.415948
11314732,0.177171,-10.139444,1.163582,-1.814077,-0.104453,-0.416481
11352732,-0.414197,-9.176975,1.604115,-1.232123,-0.057023,-0.376511
11390736,0.023942,-9.212888,1.125275,-0.406888,-0.048496,0.036772
11428736,0.229843,-10.546458,1.194707,-0.534524,-0.024248,0.251008
11466736,-0.162806,-10.141838,1.539472,-0.496953,0.008260,-0.028245
11504736,-0.466869,-10.055647,0.593762,-0.103654,-0.013057,-0.055424
