millis,accX,accY,accZ,gyroX,gyroY,gyroZ
19562623,0.402226,9.040505,-3.220201,1.116478,0.064217,0.075675
19599733,0.957681,9.088389,-2.430115,1.455418,0.113247,-0.208107
19637731,1.635240,9.229648,-3.141193,0.824701,0.151617,-0.121507
19675731,0.713472,8.659827,-6.308722,0.409286,0.104986,0.328015
19713731,-0.433351,9.679757,-4.781221,0.118043,0.294175,0.252873
19751731,0.378284,9.507375,-4.673482,-0.277920,-0.057023,-0.017853
19789733,0.545878,8.154651,-6.042965,-0.970989,-0.301369,-0.212637
19827732,1.259350,9.172187,-4.055778,-1.110616,-0.100190,-0.180395
19865728,1.046266,9.655815,-3.134010,-1.355495,-0.344802,-0.058089
19903733,0.289698,8.226477,-4.343082,-1.554276,-0.064484,-0.298172
19941733,1.031901,9.706094,-1.034295,-0.627253,-0.078606,-0.283516
19979733,1.000776,9.334992,-2.892196,-1.211871,0.001066,-0.260867
20017733,0.442927,9.107543,-1.640028,-0.064484,-0.196916,-0.137495
20055733,0.938527,10.196905,0.943315,-0.337342,0.138560,-0.257936
20093728,0.095768,8.992621,-1.891419,-0.470306,0.001865,-0.104453
