millis,accX,accY,accZ,gyroX,gyroY,gyroZ
2965623,10.201694,-0.165200,0.955287,-0.009593,-0.031443,-0.011191
3003729,10.199299,-0.213084,0.974440,-0.003198,0.094328,-0.005596
3041728,10.184934,-0.270545,1.551443,0.157746,-0.041035,0.015988
3079728,10.266336,-0.263362,0.972046,0.067948,0.075409,0.005596
3117728,10.117896,-0.177171,1.532289,0.037305,0.047963,-0.005596
3155728,10.156203,-0.234632,1.371878,0.023715,-0.018386,0.001066
3193728,10.235212,-0.395043,1.333570,0.155614,-0.068747,0.024248
3231728,10.211270,-0.237026,1.242591,-0.005596,-0.020784,-0.006129
3269728,10.163386,-0.215478,1.489193,0.012257,-0.133231,-0.001066
3307728,10.220847,-0.162806,0.945710,0.010658,-0.016521,-0.003997
3345728,10.153810,-0.169988,1.467646,-0.007994,-0.049029,-0.006928
3383728,10.287885,-0.284910,0.840365,-0.010126,-0.096193,-0.006928
3421728,10.182540,-0.263362,1.426944,-0.006395,0.033308,-0.008527
3459728,10.199299,-0.177171,1.046266,-0.011724,-0.123106,-0.009593
3497728,10.228029,-0.160412,1.247379,-0.009859,0.034907,-0.007994
