millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743849641764.846,9.107543,0.893037,2.779668,0.053026,-0.528662,-0.051694
1743849642175.6099,7.675811,1.108515,-2.932897,0.090597,-1.820472,-0.040236
1743849642785.7842,12.29183,2.434903,-5.779603,-0.492956,0.877727,-0.063685
1743849643208.5276,10.93432,-1.18513,-0.6608,1.172701,-0.282717,0.682677
1743849643609.3374,7.814674,0.794875,4.134786,-0.130034,1.272358,-0.081804
1743849644010.5466,4.288015,-0.205901,8.121132,-0.591014,1.688306,0.316824
1743849644421.3035,-2.257732,-2.942474,9.155427,-0.0429,1.175899,0.24408
1743849644831.1868,-3.459621,-1.383849,8.607155,0.010392,0.212104,0.000799
1743849645241.7388,-4.129998,-1.359907,8.298303,-0.037305,0.021051,0.00373
1743849645665.1318,-4.058172,-1.345541,8.188169,-0.006129,-0.026646,-0.003464
