millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743849526868.8877,8.734048,-0.126893,1.326388,0.258735,-0.909436,-0.050628
1743849527311.3125,8.396465,0.102951,-4.752491,-0.260867,-0.808714,-0.144423
1743849527687.8281,11.12825,2.097321,-6.732495,-0.256603,0.166006,0.268861
1743849528102.1968,11.99974,1.695095,-1.984793,-0.999234,0.211305,0.908904
1743849528506.462,8.729259,-0.268151,3.842694,0.051694,1.710423,0.05649
1743849528923.3196,4.809951,-1.537078,7.082048,-0.02638,1.412784,0.083403
1743849529323.2952,-1.108515,-1.244985,9.598354,-0.006928,1.211605,0.130833
1743849529756.2957,-3.203442,-1.204283,8.702923,-0.019718,0.319222,-0.011191
1743849530168.169,-3.529053,-1.127669,8.578424,-0.008793,0.011991,-0.020518
1743849530553.122,-3.296816,-1.098939,8.676587,0.01732,-0.037038,-0.023982
