millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741854613272.1426,-0.294487,1.517924,9.296685,-0.006662,-0.015188,-0.006395
1741854613478.424,-0.366313,1.414973,9.490616,0.005862,-0.0429,-0.005063
1741854613703.3743,-0.289698,1.503559,9.471462,-0.031176,-0.006662,-0.012524
1741854613899.3687,-0.318429,1.484405,9.330204,-0.016787,-0.014922,-0.009326
1741854614103.1562,-0.337582,1.503559,9.320627,-0.015455,-0.017054,-0.010925
1741854614313.91,-0.332794,1.479617,9.078813,-0.067415,-0.051161,-0.006662
1741854614515.2485,-0.3304,1.448492,9.3733,-0.016521,-0.020251,-0.009859
1741854614716.5737,-0.272939,1.374272,9.363723,-0.011724,-0.015188,-0.009859
1741854614915.644,-0.292093,1.455675,9.354146,-0.010126,-0.014655,-0.00826
1741854615121.8953,-0.378284,1.37906,9.560047,-0.014655,-0.03011,-0.007727
1741854615331.555,-0.287304,1.443704,9.370906,-0.015455,-0.017587,-0.009593
1741854615532.1348,-0.306458,1.410185,9.380483,-0.017054,-0.022116,-0.006395
1741854615734.2964,-0.229843,1.443704,9.366117,-0.007994,-0.013323,-0.005862
1741854615946.615,-0.416591,1.47004,9.502586,-0.000533,0.017587,-0.006129
1741854616132.8633,-0.287304,1.484405,9.342175,-0.005063,-0.01359,-0.004796
1741854616348.3687,-0.28491,1.441309,9.368511,-0.015721,-0.000266,-0.005063
1741854616563.225,-0.275333,1.438915,9.339781,0.005862,0.015988,-0.014922
1741854616768.814,-0.215478,1.529895,9.109938,0.023715,0.036772,-0.003997
1741854616962.4763,-0.397437,1.563414,9.380483,0.00453,-0.014922,-0.007994
1741854617163.9763,-0.31364,1.537078,9.299079,-0.018652,-0.02638,-0.012257
1741854617378.5518,-0.289698,1.517924,9.370906,-0.016521,-0.027446,-0.00906
1741854617581.1821,-0.258574,1.486799,9.409213,-0.010392,-0.02558,-0.010126
1741854617789.431,-0.318429,1.477222,9.382876,-0.007461,-0.006662,-0.010392
1741854617998.8403,-0.277727,1.45328,9.363723,-0.01732,-0.006662,-0.012257
1741854618243.8625,-0.263362,1.434127,9.339781,-0.03917,-0.015988,0.00373
1741854618508.9658,-0.289698,1.35033,9.176975,-0.051161,-0.027712,-0.011991
1741854618716.3315,-0.222661,1.323994,9.390059,-0.017853,-0.032508,-0.011458
1741854618924.3801,-0.237026,1.374272,9.346964,-0.017054,-0.011191,-0.003464
1741854619115.8774,-0.220267,1.393425,9.349358,0.004796,-0.002398,-0.005862
1741854619321.4285,-0.172383,1.419762,9.093178,0.02558,0.044766,-0.004263
